Id,DistrictId,Rooms,Square,LifeSquare,KitchenSquare,Floor,HouseFloor,HouseYear,Ecology_1,Ecology_2,Ecology_3,Social_1,Social_2,Social_3,Healthcare_1,Helthcare_2,Shops_1,Shops_2,Base,HighIndex,Ecology_23,Mean_room_square_onLS,Mean_room_square_onS,UsefulSquare
1667,144,1,31.043820346083766,19.822782028945614,5.0,3.0,5.0,1965,0.306977489,1,1,27,5148,14,1575.0,5,7,1,2,0.6,2,19.8228,31.0438,1.5661
5138,45,2,63.45023181913682,63.421354321352965,3.0,14.0,16.0,1977,0.195781053,1,1,23,5212,6,1145.0,3,2,1,2,0.88,2,31.7107,31.7251,1.0005
2452,86,1,36.91668454287291,21.385127571564826,8.0,3.0,4.0,1962,0.161975568,1,0,31,7010,5,4508.0,3,7,1,2,0.75,1,21.3851,36.9167,1.7263
13027,23,3,70.39040848929697,39.22676740542802,3.0,3.0,4.0,2017,0.005767451,1,1,1,388,0,540.0,0,0,1,2,0.75,2,13.0756,23.4635,1.7944
2493,85,1,44.66874910326479,38.66874910326479,3.0,1.0,9.0,1977,0.072157581,1,1,2,629,1,540.0,0,0,0,2,0.11,2,38.6687,44.6687,1.1552
9899,62,2,49.0110253989217,31.228594444343877,5.0,5.0,6.0,1964,0.072157581,1,1,2,629,1,540.0,0,0,0,2,0.83,2,15.6143,24.5055,1.5694
8151,8,3,62.691820824351524,45.44902799349871,5.0,4.0,5.0,1970,0.43788524,1,1,23,5735,3,1084.0,0,5,1,2,0.8,2,15.1497,20.8973,1.3794
5349,27,1,47.124844547218196,44.75835548189686,3.0,14.0,15.0,2016,0.072157581,1,1,2,629,1,540.0,0,0,0,2,0.93,2,44.7584,47.1248,1.0529
3926,31,2,51.12102137952372,32.2884484675867,8.0,9.0,16.0,1984,0.151346216,1,0,32,5889,10,830.0,4,1,1,2,0.56,1,16.1442,25.5605,1.5833
6394,48,2,58.70769554803349,32.729632536018194,9.0,16.0,16.0,1984,0.041124634,1,1,46,9515,5,620.0,1,10,1,2,1.0,2,16.3648,29.3538,1.7937
11720,27,2,63.389024196753454,62.78186701066034,3.0,10.0,17.0,2015,0.072157581,1,1,2,629,1,540.0,0,0,0,2,0.59,2,31.3909,31.6945,1.0097
578,23,3,91.22736051998841,52.27398159757582,10.0,8.0,17.0,2012,0.075778755,1,1,6,1437,3,540.0,0,2,1,2,0.47,2,17.4247,30.4091,1.7452
4001,62,2,64.03077365016406,58.030773650164065,3.0,1.0,7.0,1977,0.072157581,1,1,2,629,1,540.0,0,0,0,2,0.14,2,29.0154,32.0154,1.1034
13504,1,2,65.95905619325748,63.038660241914044,3.0,17.0,18.0,1977,0.007122317,1,1,1,264,0,540.0,0,1,1,2,0.94,2,31.5193,32.9795,1.0463
14836,146,2,62.82345221833378,37.556190269676364,8.0,5.0,7.0,1941,0.327018035,1,1,12,2270,23,2500.0,1,0,1,2,0.71,2,18.7781,31.4117,1.6728
1741,27,1,38.56053711490645,18.79017342154096,9.0,3.0,12.0,2006,0.041116354,1,1,53,14892,4,620.0,1,4,1,2,0.25,2,18.7902,38.5605,2.0522
1278,47,1,41.49849752664512,22.45382652053375,8.0,14.0,16.0,2001,0.298204575,1,1,16,4048,3,620.0,1,3,1,2,0.88,2,22.4538,41.4985,1.8482
11890,1,2,66.68329504773018,60.683295047730184,3.0,6.0,17.0,1977,0.007122317,1,1,1,264,0,540.0,0,1,1,2,0.35,2,30.3416,33.3416,1.0989
1803,124,2,48.17357555694321,31.97503151996479,5.0,4.0,5.0,1968,0.122090347,1,1,29,6566,7,1894.0,4,0,1,2,0.8,2,15.9875,24.0868,1.5066
11418,1,2,65.70736262229536,65.33681067382979,3.0,6.0,17.0,1977,0.007122317,1,1,1,264,0,540.0,0,1,1,2,0.35,2,32.6684,32.8537,1.0057
13693,83,3,52.30635351365324,33.069804270571,6.0,9.0,9.0,1975,0.100455735,1,1,43,7227,0,620.0,1,6,0,2,1.0,2,11.0233,17.4355,1.5817
7321,28,2,51.5077585934805,32.265006154453125,8.0,9.0,14.0,1990,0.118537385,1,1,30,6207,1,1183.0,1,0,1,2,0.64,2,16.1325,25.7539,1.5964
12575,1,1,57.760544989960145,53.62242759703166,3.0,10.0,15.0,1977,0.007122317,1,1,1,264,0,540.0,0,1,1,2,0.67,2,53.6224,57.7605,1.0772
6966,121,2,43.771872776317075,29.7061866507302,5.0,5.0,5.0,1962,0.049863387,1,1,18,3746,9,75.0,3,1,1,2,1.0,2,14.8531,21.8859,1.4735
16613,12,1,38.56402437522423,19.66013932858299,8.0,13.0,16.0,1982,0.090799103,1,1,74,19083,2,1575.0,5,15,1,2,0.81,2,19.6601,38.564,1.9615
3148,31,2,86.4033153606915,53.353463313847065,16.0,5.0,40.0,2015,0.151346216,1,0,32,5889,10,830.0,4,1,1,2,0.12,1,26.6767,43.2017,1.6195
8920,27,2,59.9157716608651,57.35262187723146,10.0,10.0,12.0,2016,0.072157581,1,1,2,629,1,540.0,0,0,0,2,0.83,2,28.6763,29.9579,1.0447
13984,145,4,95.78410642669752,55.002488153309365,10.0,5.0,12.0,1999,0.0,1,1,30,5562,0,540.0,0,5,0,2,0.42,2,13.7506,23.946,1.7415
802,1,3,84.35817699433218,78.35817699433218,3.0,17.0,17.0,1977,0.007122317,1,1,1,264,0,540.0,0,1,1,2,1.0,2,26.1194,28.1194,1.0766
13893,145,1,40.09348712283876,23.972398265932785,8.0,13.0,17.0,1986,0.0,1,1,30,5562,0,540.0,0,5,0,2,0.76,2,23.9724,40.0935,1.6725
2495,47,1,34.06686542417438,18.096961100651004,6.0,7.0,12.0,1978,0.101872465,1,1,23,4583,3,1145.0,3,3,1,2,0.58,2,18.097,34.0669,1.8825
1695,7,1,31.967179549985577,31.560171797247285,7.0,2.0,12.0,1975,0.130617806,1,1,39,10418,9,900.0,1,9,1,2,0.17,2,31.5602,31.9672,1.0129
14995,9,3,78.68946247630839,50.696674266799974,10.0,5.0,17.0,1994,0.069753361,1,1,53,13670,4,620.0,1,11,1,2,0.29,2,16.8989,26.2298,1.5522
10890,11,2,57.16785372355168,34.85828654030224,8.0,8.0,14.0,2006,0.00016967599999999998,1,1,36,5992,0,620.0,1,1,1,2,0.57,2,17.4291,28.5839,1.64
5282,96,3,75.41436182541338,48.65701665455373,10.0,5.0,14.0,1995,0.041116354,1,1,53,14892,4,620.0,1,4,1,2,0.36,2,16.219,25.1381,1.5499
13487,30,3,80.36115318461856,79.79373209382756,3.0,14.0,17.0,1977,7.81528e-05,1,1,22,6398,141,1046.0,3,23,1,2,0.82,2,26.5979,26.7871,1.0071
16615,56,2,60.81543935785486,34.97551812590359,10.0,14.0,17.0,1987,0.0,1,1,23,5067,4,750.0,2,6,1,2,0.82,2,17.4878,30.4077,1.7388
4545,111,4,73.20097605802778,50.72209018881985,6.0,7.0,16.0,1971,0.093442564,1,1,23,4635,5,3300.0,2,4,1,2,0.44,2,12.6805,18.3002,1.4432
14032,1,1,40.4056849936283,39.81045968982267,3.0,4.0,17.0,1977,0.007122317,1,1,1,264,0,540.0,0,1,1,2,0.24,2,39.8105,40.4057,1.015
15707,73,2,48.304146453118754,27.61691588018336,5.0,4.0,5.0,1965,0.042031587,1,1,37,6856,84,1940.0,2,5,1,2,0.8,2,13.8085,24.1521,1.7491
13931,138,2,43.69853923637347,26.41510393522152,5.0,4.0,5.0,1963,0.0,1,1,36,6714,2,2672.0,0,2,1,2,0.8,2,13.2076,21.8493,1.6543
946,18,1,44.76991680609955,23.175812118735,8.0,14.0,15.0,1988,0.0,1,1,30,5562,0,540.0,0,5,0,2,0.93,2,23.1758,44.7699,1.9318
11500,54,3,119.32063060724892,118.66721021762872,3.0,7.0,8.0,2015,0.006076152,1,1,30,5285,0,645.0,6,6,1,2,0.88,2,39.5557,39.7735,1.0055
10220,52,2,34.865151002873894,26.66533848526217,5.0,1.0,4.0,1963,0.371148999,1,1,34,7065,1,750.0,2,5,1,2,0.25,2,13.3327,17.4326,1.3075
2604,53,2,40.015627061588894,24.10081746919137,6.0,4.0,12.0,1971,0.049637257,1,1,34,7759,0,229.0,1,3,1,2,0.33,2,12.0504,20.0078,1.6603
10761,52,2,95.96607259410679,48.57721418972074,15.0,25.0,25.0,2009,0.371148999,1,1,34,7065,1,750.0,2,5,1,2,1.0,2,24.2886,47.983,1.9755
10982,96,3,74.82841207253952,47.925976888579214,10.0,6.0,10.0,1995,0.041116354,1,1,53,14892,4,620.0,1,4,1,2,0.6,2,15.9753,24.9428,1.5613
11729,93,2,55.010822330875904,33.6735732923985,8.0,7.0,16.0,1985,0.050900058,1,1,43,10621,1,30.0,2,3,1,2,0.44,2,16.8368,27.5054,1.6336
8152,52,1,41.097478790478284,40.18537392196434,3.0,8.0,17.0,1977,0.371148999,1,1,34,7065,1,750.0,2,5,1,2,0.47,2,40.1854,41.0975,1.0227
5323,77,1,40.62141809435279,21.347160526474728,8.0,3.0,9.0,1983,6.99893e-05,1,1,46,10309,1,240.0,1,16,1,2,0.33,2,21.3472,40.6214,1.9029
9448,74,1,51.220307798433225,45.220307798433225,3.0,5.0,17.0,1977,0.075778755,1,1,6,1437,3,540.0,0,2,1,2,0.29,2,45.2203,51.2203,1.1327
14935,30,1,49.38730567178187,43.38730567178187,3.0,14.0,17.0,1977,7.81528e-05,1,1,22,6398,141,1046.0,3,23,1,2,0.82,2,43.3873,49.3873,1.1383
385,3,3,75.19373725677427,44.131271984687565,8.0,7.0,14.0,1995,0.265088676,1,1,37,5288,0,1937.0,3,2,1,2,0.5,2,14.7104,25.0646,1.7039
7039,96,3,77.61501016978387,45.03516624063794,10.0,8.0,14.0,1995,0.041116354,1,1,53,14892,4,620.0,1,4,1,2,0.57,2,15.0117,25.8717,1.7234
9366,62,2,76.6875935982137,70.6875935982137,3.0,0.0,6.0,1977,0.072157581,1,1,2,629,1,540.0,0,0,0,2,0.0,2,35.3438,38.3438,1.0849
15823,191,2,55.50010085768034,50.16911670319607,8.0,9.0,16.0,1985,0.127375905,1,1,43,8429,3,1145.0,3,9,1,2,0.56,2,25.0846,27.7501,1.1063
8993,6,2,66.88541292977659,59.60894188781763,3.0,16.0,25.0,2018,0.243204519,1,1,5,1564,0,540.0,0,0,1,2,0.64,2,29.8045,33.4427,1.1221
1282,22,2,44.41137805162795,32.90142497341364,5.0,5.0,5.0,1965,0.13321533300000002,1,1,49,11395,3,1406.0,3,4,0,2,1.0,2,16.4507,22.2057,1.3498
437,58,1,37.67117141993681,20.517963185359136,9.0,9.0,12.0,1965,0.050755569,1,1,24,5469,1,145.0,0,1,1,2,0.75,2,20.518,37.6712,1.836
11011,62,1,53.7700685404666,14.653730231438049,3.0,1.0,5.0,1977,0.072157581,1,1,2,629,1,540.0,0,0,0,2,0.2,2,14.6537,53.7701,3.6694
10104,83,1,39.3035014734394,23.284751784919592,8.0,2.0,14.0,1986,0.0077202819999999985,1,1,38,4788,2,540.0,0,4,1,2,0.14,2,23.2848,39.3035,1.688
16321,75,1,32.67582692742988,32.2283653750775,5.0,4.0,5.0,1977,0.122090347,1,1,29,6566,7,1894.0,4,0,1,2,0.8,2,32.2284,32.6758,1.0139
11188,1,2,85.00056774819689,79.00056774819689,3.0,4.0,17.0,1977,0.007122317,1,1,1,264,0,540.0,0,1,1,2,0.24,2,39.5003,42.5003,1.0759
14291,27,2,65.65985093990662,33.48381106685745,12.0,17.0,19.0,2014,0.072157581,1,1,2,629,1,540.0,0,0,0,2,0.89,2,16.7419,32.8299,1.9609
7781,92,1,37.91472329839142,20.594541269525372,7.0,11.0,17.0,2014,0.460556389,1,1,20,4386,14,620.0,1,5,1,2,0.65,2,20.5945,37.9147,1.841
1203,58,3,87.81555869297081,83.19448302644254,3.0,7.0,9.0,1977,0.43788524,1,1,23,5735,3,1084.0,0,5,1,2,0.78,2,27.7315,29.2719,1.0555
3731,1,3,78.94872294755562,72.94872294755562,3.0,5.0,17.0,1977,0.007122317,1,1,1,264,0,540.0,0,1,1,2,0.29,2,24.3162,26.3162,1.0822
9037,8,3,79.88061871612041,48.040876143946754,12.0,4.0,14.0,2004,0.43788524,1,1,23,5735,3,1084.0,0,5,1,2,0.29,2,16.0136,26.6269,1.6628
12937,62,2,57.452521223023574,55.433665796123094,14.0,11.0,12.0,2014,0.072157581,1,1,2,629,1,540.0,0,0,0,2,0.92,2,27.7168,28.7263,1.0364
5196,1,2,65.97754847242919,59.97754847242919,3.0,13.0,17.0,1977,0.007122317,1,1,1,264,0,540.0,0,1,1,2,0.76,2,29.9888,32.9888,1.1
1746,125,2,48.75604331165575,30.38489627731921,5.0,4.0,5.0,1966,0.194489265,1,1,47,8004,3,125.0,3,5,1,2,0.8,2,15.1924,24.378,1.6046
6345,30,1,38.77239697638473,32.77239697638473,3.0,5.0,17.0,1977,7.81528e-05,1,1,22,6398,141,1046.0,3,23,1,2,0.29,2,32.7724,38.7724,1.1831
7950,113,3,66.64786232722565,49.58096335918374,8.0,15.0,16.0,1988,0.060753049,1,1,15,2787,2,520.0,0,7,1,2,0.94,2,16.527,22.216,1.3442
11552,6,3,81.90929334045485,52.376238070260726,10.0,10.0,25.0,2015,0.243204519,1,1,5,1564,0,540.0,0,0,1,2,0.4,2,17.4587,27.3031,1.5639
11950,23,2,51.006696739222356,45.006696739222356,3.0,0.0,4.0,1977,0.005767451,1,1,1,388,0,540.0,0,0,1,2,0.0,2,22.5033,25.5033,1.1333
4805,53,3,77.01454112011555,48.911926373853206,10.0,13.0,23.0,1988,0.049637257,1,1,34,7759,0,229.0,1,3,1,2,0.57,2,16.304,25.6715,1.5746
9152,1,3,87.92732662441912,45.85103534318839,10.0,12.0,16.0,2007,0.025609157,1,1,33,5261,0,240.0,3,1,1,2,0.75,2,15.2837,29.3091,1.9177
555,7,4,74.9597581751952,74.03072342454782,6.0,5.0,16.0,1972,0.130617806,1,1,39,10418,9,900.0,1,9,1,2,0.31,2,18.5077,18.7399,1.0125
6765,27,2,41.07012044162251,35.07012044162251,3.0,5.0,12.0,1977,0.072157581,1,1,2,629,1,540.0,0,0,0,2,0.42,2,17.5351,20.5351,1.1711
8515,58,3,77.06340914613781,47.42609391324714,10.0,7.0,17.0,2008,0.050755569,1,1,24,5469,1,145.0,0,1,1,2,0.41,2,15.8087,25.6878,1.6249
13915,42,1,49.308570141386824,23.964360334437547,10.0,9.0,24.0,2006,0.158249043,1,1,21,5731,0,620.0,1,0,1,2,0.38,2,23.9644,49.3086,2.0576
16036,23,2,63.35660436179922,57.35660436179922,3.0,17.0,17.0,1977,0.075778755,1,1,6,1437,3,540.0,0,2,1,2,1.0,2,28.6783,31.6783,1.1046
16625,19,1,39.57488978600692,19.503479840441496,7.0,17.0,18.0,2003,0.309479124,1,1,35,7715,4,990.0,0,6,1,2,0.94,2,19.5035,39.5749,2.0291
11870,185,3,76.54322466475195,47.531757781573006,10.0,5.0,17.0,1991,0.025609157,1,1,33,5261,0,240.0,3,1,1,2,0.29,2,15.8439,25.5144,1.6104
3304,1,2,45.24657158542193,27.08387797420129,5.0,4.0,5.0,1964,0.036270089,1,1,6,1318,1,200.0,1,1,1,2,0.8,2,13.5419,22.6233,1.6706
9636,145,2,52.76831244465046,34.337995807396545,9.0,11.0,17.0,2005,0.246031548,1,0,22,3151,4,2715.0,3,3,1,2,0.65,1,17.169,26.3842,1.5367
5232,20,3,79.82224174724,47.23879671125329,10.0,13.0,17.0,2003,0.019508796,1,1,37,7687,11,176.0,5,5,1,2,0.76,2,15.7463,26.6074,1.6898
8878,48,1,39.019169875892956,22.101717346683003,8.0,12.0,12.0,1982,0.041124634,1,1,46,9515,5,620.0,1,10,1,2,1.0,2,22.1017,39.0192,1.7654
2756,119,1,42.78728901432349,21.071057961100163,10.0,15.0,23.0,2006,0.333891544,1,1,30,6564,1,540.0,0,0,1,2,0.65,2,21.0711,42.7873,2.0306
5140,1,1,47.0104306954243,22.589821519909986,9.0,20.0,27.0,2016,0.007122317,1,1,1,264,0,540.0,0,1,1,2,0.74,2,22.5898,47.0104,2.081
375,27,2,63.323765290432846,57.323765290432846,3.0,1.0,14.0,1977,0.072157581,1,1,2,629,1,540.0,0,0,0,2,0.07,2,28.6619,31.6619,1.1047
7149,110,2,54.32322742420549,30.820599882614626,7.0,11.0,14.0,1994,0.033493708,1,1,66,10573,1,1322.0,3,8,1,2,0.79,2,15.4103,27.1616,1.7626
16353,53,2,58.78278704187747,52.78278704187747,3.0,7.0,22.0,2016,0.049637257,1,1,34,7759,0,229.0,1,3,1,2,0.32,2,26.3914,29.3914,1.1137
15742,30,2,64.88878321604794,58.88878321604794,3.0,12.0,17.0,1977,7.81528e-05,1,1,22,6398,141,1046.0,3,23,1,2,0.71,2,29.4444,32.4444,1.1019
5957,99,1,38.65885932064208,15.68550783079715,9.0,3.0,17.0,2002,0.012338886,1,1,35,5776,1,2078.0,2,4,1,2,0.18,2,15.6855,38.6589,2.4646
12580,6,2,61.46309530381856,60.2940459067204,3.0,19.0,26.0,2016,0.243204519,1,1,5,1564,0,540.0,0,0,1,2,0.73,2,30.147,30.7315,1.0194
10409,1,3,82.27655430292491,80.03779867519758,3.0,13.0,17.0,2018,0.007122317,1,1,1,264,0,540.0,0,1,1,2,0.76,2,26.6793,27.4255,1.028
13766,119,2,39.07941725616571,25.642216001444375,7.0,5.0,9.0,1964,0.000995363,1,1,42,7651,1,620.0,1,5,1,2,0.56,2,12.8211,19.5397,1.524
7778,5,2,43.41816938063175,21.590298239277963,9.0,2.0,7.0,1960,0.150817539,1,1,16,3433,4,2643.0,4,5,1,2,0.29,2,10.7951,21.7091,2.011
9028,27,2,75.55422113414335,24.563916740950454,3.0,1.0,14.0,1977,0.072157581,1,1,2,629,1,540.0,0,0,0,2,0.07,2,12.282,37.7771,3.0758
14213,101,2,48.868250988600366,32.431731876684196,5.0,4.0,5.0,1966,0.225824954,0,1,41,6558,7,1548.0,3,2,1,2,0.8,1,16.2159,24.4341,1.5068
12691,18,2,54.118200503187,30.99432610729178,8.0,11.0,17.0,1977,0.0,1,1,30,5562,0,540.0,0,5,0,2,0.65,2,15.4972,27.0591,1.7461
1658,78,1,32.37262587105627,22.618148825210728,6.0,6.0,12.0,1970,0.092290642,1,1,21,4346,2,165.0,1,2,1,2,0.5,2,22.6181,32.3726,1.4313
15352,23,3,102.2230401443685,99.538613549229,3.0,0.0,9.0,1977,0.014072961,1,1,2,475,0,540.0,0,0,1,2,0.0,2,33.1795,34.0743,1.027
10670,1,2,65.89151783704786,59.89151783704786,3.0,8.0,17.0,1977,0.007122317,1,1,1,264,0,540.0,0,1,1,2,0.47,2,29.9458,32.9458,1.1002
14260,37,2,45.08029927620226,31.3639592896544,6.0,3.0,9.0,1974,0.127811589,1,1,28,7287,5,320.0,1,3,1,2,0.33,2,15.682,22.5401,1.4373
8870,151,1,34.71337120701702,20.278795957535788,10.0,8.0,12.0,1968,0.236108458,1,1,16,3893,27,1145.0,3,10,1,2,0.67,2,20.2788,34.7134,1.7118
12054,27,3,79.14676873255533,76.71012708220606,10.0,3.0,4.0,2018,0.011654127,1,1,4,915,0,540.0,0,0,1,2,0.75,2,25.57,26.3823,1.0318
9386,176,3,77.67237659640922,52.303676458774405,9.0,5.0,6.0,1960,0.08761909,1,1,8,1497,5,620.0,1,0,1,2,0.83,2,17.4346,25.8908,1.485
14378,2,3,78.56146817868941,44.95831529903283,7.0,16.0,17.0,1972,0.309479124,1,1,35,7715,4,990.0,0,6,1,2,0.94,2,14.9861,26.1872,1.7474
2080,99,2,48.137964546594155,31.329245786693487,5.0,5.0,6.0,1969,0.033493708,1,1,66,10573,1,1322.0,3,8,1,2,0.83,2,15.6646,24.069,1.5365
12729,25,2,52.825522926486606,34.158729359199,8.0,15.0,17.0,1997,0.069753361,1,1,53,13670,4,620.0,1,11,1,2,0.88,2,17.0794,26.4128,1.5465
932,62,1,45.60536667785385,39.60536667785385,3.0,1.0,6.0,1977,0.072157581,1,1,2,629,1,540.0,0,0,0,2,0.17,2,39.6054,45.6054,1.1515
3149,141,2,39.58923094418836,13.501858441736749,5.0,8.0,13.0,1967,0.0,1,1,23,3684,2,540.0,0,4,1,2,0.62,2,6.7509,19.7946,2.9321
245,20,1,39.59230644298132,20.344615017495205,9.0,8.0,12.0,1970,0.019508796,1,1,37,7687,11,176.0,5,5,1,2,0.67,2,20.3446,39.5923,1.9461
6334,9,1,59.60544330856553,53.60544330856553,3.0,0.0,11.0,1977,0.161531741,1,1,25,5648,1,30.0,2,4,1,2,0.0,2,53.6054,59.6054,1.1119
11684,69,3,69.96455390877081,48.465956488248814,7.0,12.0,16.0,1988,0.000991363,1,1,33,6783,3,620.0,1,9,1,2,0.75,2,16.1553,23.3215,1.4436
5099,6,1,41.501040164496715,35.501040164496715,3.0,0.0,18.0,1977,0.243204519,1,1,5,1564,0,540.0,0,0,1,2,0.0,2,35.501,41.501,1.169
1828,71,1,41.38197657689248,22.72549199401561,8.0,11.0,12.0,1983,0.407276235,0,1,9,1768,0,370.0,0,0,0,2,0.92,1,22.7255,41.382,1.8209
13464,161,2,35.90870976308535,21.62731584711248,6.0,5.0,9.0,1972,0.014423114,1,1,19,3806,4,540.0,0,3,1,2,0.56,2,10.8137,17.9544,1.6603
4023,35,3,65.52593609057224,44.37310620565854,6.0,9.0,12.0,1972,0.089039719,1,1,33,7976,5,540.0,0,11,1,2,0.75,2,14.791,21.842,1.4767
6563,99,1,33.77005603577961,19.044194004188558,6.0,9.0,10.0,1972,0.012338886,1,1,35,5776,1,2078.0,2,4,1,2,0.9,2,19.0442,33.7701,1.7732
13207,6,2,64.74590187293714,62.37826086251769,3.0,9.0,17.0,2017,0.243204519,1,1,5,1564,0,540.0,0,0,1,2,0.53,2,31.1891,32.373,1.038
14075,64,4,101.2380994821876,63.780337112605686,10.0,13.0,22.0,2002,0.135649789,1,1,46,7960,6,350.0,3,11,1,2,0.59,2,15.9451,25.3095,1.5873
5722,10,1,38.63515515559854,20.97625713766785,9.0,8.0,14.0,1970,0.089039719,1,1,33,7976,5,540.0,0,11,1,2,0.57,2,20.9763,38.6352,1.8419
2308,59,1,47.869473295215094,41.869473295215094,3.0,16.0,24.0,1977,0.019508796,1,1,37,7687,11,176.0,5,5,1,2,0.67,2,41.8695,47.8695,1.1433
8169,61,2,66.23281408100944,60.23281408100944,3.0,0.0,5.0,1977,0.300322518,1,1,52,10311,6,620.0,1,9,1,2,0.0,2,30.1164,33.1164,1.0996
3341,62,3,112.24784145945087,112.11401886382687,3.0,3.0,3.0,2017,0.072157581,1,1,2,629,1,540.0,0,0,0,2,1.0,2,37.3713,37.4159,1.0012
7693,23,1,31.63348528392183,25.63348528392183,3.0,8.0,12.0,1977,0.034656082000000005,1,1,0,168,0,540.0,0,0,1,2,0.67,2,25.6335,31.6335,1.2341
2549,41,4,64.88720391979136,48.4497446658601,5.0,4.0,9.0,1966,0.175054867,1,1,36,10055,3,620.0,1,0,1,2,0.44,2,12.1124,16.2218,1.3393
11576,17,2,54.68090633793514,39.010163295142334,8.0,4.0,9.0,1958,0.0,1,1,25,5027,4,46.0,1,1,1,2,0.44,2,19.5051,27.3405,1.4017
8010,45,1,39.21998013253014,33.21998013253014,3.0,0.0,22.0,1977,0.195781053,1,1,23,5212,6,1145.0,3,2,1,2,0.0,2,33.22,39.22,1.1806
605,134,1,50.35534153250654,47.738852018550446,3.0,14.0,25.0,2017,0.212515361,1,1,19,3293,16,628.0,3,7,1,2,0.56,2,47.7389,50.3553,1.0548
1580,4,3,66.88700413597114,39.40710929174745,5.0,3.0,5.0,1930,0.042031587,1,1,37,6856,84,1940.0,2,5,1,2,0.6,2,13.1357,22.2957,1.6973
1588,34,3,83.39982784722473,45.49308652179234,9.0,4.0,22.0,1996,0.069753361,1,1,53,13670,4,620.0,1,11,1,2,0.18,2,15.1644,27.7999,1.8332
15197,57,1,43.372893505032046,19.42277481778803,10.0,3.0,10.0,2003,0.13321533300000002,1,1,49,11395,3,1406.0,3,4,0,2,0.3,2,19.4228,43.3729,2.2331
190,2,2,45.410742570475435,31.76422015015807,6.0,4.0,5.0,1970,0.309479124,1,1,35,7715,4,990.0,0,6,1,2,0.8,2,15.8821,22.7054,1.4296
12488,52,1,40.0020810679057,39.993279886951505,3.0,2.0,17.0,2016,0.371148999,1,1,34,7065,1,750.0,2,5,1,2,0.12,2,39.9933,40.0021,1.0002
12254,45,1,39.58597946776947,39.512575423856894,9.0,5.0,17.0,2017,0.195781053,1,1,23,5212,6,1145.0,3,2,1,2,0.29,2,39.5126,39.586,1.0019
3991,44,1,42.86492392641726,20.10545195062008,10.0,11.0,18.0,2004,0.232205084,1,1,24,4860,1,80.0,0,3,1,2,0.61,2,20.1055,42.8649,2.132
5076,61,2,50.050522384263886,29.357354018033032,6.0,5.0,12.0,1976,0.300322518,1,1,52,10311,6,620.0,1,9,1,2,0.42,2,14.6787,25.0253,1.7049
3214,1,1,42.00672251324847,41.11711742689751,10.0,3.0,9.0,2017,0.007122317,1,1,1,264,0,540.0,0,1,1,2,0.33,2,41.1171,42.0067,1.0216
2348,128,1,47.51116715169837,21.47567478943422,12.0,3.0,6.0,2002,0.0,1,1,27,4798,0,30.0,2,8,1,2,0.5,2,21.4757,47.5112,2.2123
13573,61,1,46.062814907108155,22.926040179586426,8.0,12.0,12.0,1980,0.300322518,1,1,52,10311,6,620.0,1,9,1,2,1.0,2,22.926,46.0628,2.0092
14296,27,2,62.1420496427643,56.1420496427643,3.0,8.0,17.0,1977,0.072157581,1,1,2,629,1,540.0,0,0,0,2,0.47,2,28.071,31.071,1.1069
4207,1,3,65.9095849051531,37.7101473131709,8.0,14.0,16.0,1990,0.025609157,1,1,33,5261,0,240.0,3,1,1,2,0.88,2,12.57,21.9699,1.7478
6529,85,3,56.33888054006959,34.654013591392456,6.0,5.0,9.0,1978,0.037177818,1,1,52,11217,1,2300.0,1,7,1,2,0.56,2,11.5513,18.7796,1.6258
16043,10,1,33.507765333373236,18.119473104878686,6.0,5.0,9.0,1972,0.089039719,1,1,33,7976,5,540.0,0,11,1,2,0.56,2,18.1195,33.5078,1.8493
2508,1,2,62.83873209638721,56.83873209638721,3.0,16.0,17.0,1977,0.007122317,1,1,1,264,0,540.0,0,1,1,2,0.94,2,28.4194,31.4194,1.1056
12297,105,1,31.171671600055657,17.160854754298065,5.0,4.0,9.0,1970,0.040242764,1,1,25,3478,11,2729.0,3,1,1,2,0.44,2,17.1609,31.1717,1.8164
10012,83,2,48.830623685226364,28.24201936961241,5.0,9.0,9.0,1974,0.0077202819999999985,1,1,38,4788,2,540.0,0,4,1,2,1.0,2,14.121,24.4153,1.729
1874,48,1,34.32364824495153,22.744367925898253,6.0,4.0,4.0,1964,0.035145267,1,1,42,9292,3,2620.0,0,3,1,2,1.0,2,22.7444,34.3236,1.5091
8451,27,3,79.65773183781319,77.40813760639665,3.0,1.0,4.0,1977,0.017647053,1,1,2,469,0,540.0,0,0,1,2,0.25,2,25.8027,26.5526,1.0291
16108,78,3,52.862596007846975,34.27298272048118,5.0,4.0,9.0,1973,0.092290642,1,1,21,4346,2,165.0,1,2,1,2,0.44,2,11.4243,17.6209,1.5424
7200,54,2,78.34061336373793,74.73513532993171,3.0,1.0,7.0,2014,0.006076152,1,1,30,5285,0,645.0,6,6,1,2,0.14,2,37.3676,39.1703,1.0482
859,144,4,100.99042788766441,72.31745784247971,9.0,2.0,5.0,1960,0.306977489,1,1,27,5148,14,1575.0,5,7,1,2,0.4,2,18.0794,25.2476,1.3965
8415,25,3,64.84004800038345,45.27229439758132,9.0,2.0,12.0,1974,0.188783766,1,1,31,6137,4,540.0,0,1,1,2,0.17,2,15.0908,21.6133,1.4322
